seq,fid,cam,tid,layer,want,actual,actual_outcome,E1_choice,E1_outcome,E1_want_score,E2_choice,E2_outcome,E2_want_score,E3_choice,E3_outcome,E3_want_score
seq_020,7135,camera_3,85,L1_ghost,,84,錯,,開新,,,開新,,84,錯,
seq_020,7145,camera_5,144,OK,84,84,對,84,對,3.901,84,對,2.708,84,對,3.901
seq_020,7150,camera_1,50,L2_not_in_candidates,84,,開新,,開新,,,開新,-2.413,,開新,-1.219
seq_020,7150,camera_4,47,OK,84,84,對,84,對,3.901,84,對,2.708,84,對,3.901
seq_020,7165,camera_7,38,L2_not_in_candidates,126,,開新,,開新,,,開新,,95,錯,
seq_020,7195,camera_5,145,OK,84,84,對,84,對,4.307,84,對,3.113,84,對,4.307
seq_020,7200,camera_5,146,OK,84,84,對,84,對,4.307,84,對,3.113,84,對,4.307
seq_020,7220,camera_2,63,OK,84,84,對,84,對,4.307,84,對,3.113,84,對,4.307
seq_020,7220,camera_5,147,OK,84,84,對,84,對,4.307,84,對,3.113,84,對,4.307
seq_020,7230,camera_5,148,OK,84,84,對,84,對,4.307,84,對,3.113,84,對,4.307
seq_020,7235,camera_5,149,L1_ghost,,84,錯,,開新,,,開新,,,開新,
seq_020,7245,camera_5,150,OK,84,84,對,84,對,4.307,84,對,3.113,84,對,4.307
seq_020,7250,camera_2,64,L1_ghost,,84,錯,,開新,,84,錯,,84,錯,
seq_020,7265,camera_2,65,OK,84,84,對,84,對,4.307,84,對,3.113,84,對,4.307
seq_020,7280,camera_7,39,L2_not_in_candidates,134,,開新,,開新,,127,錯,1.89,127,錯,3.084
seq_020,7305,camera_5,151,L1_ghost,,125,錯,,開新,,84,錯,,84,錯,
seq_020,7315,camera_4,48,OK,84,84,對,84,對,3.901,84,對,2.708,84,對,3.901
seq_020,7320,camera_3,86,L1_ghost,,84,錯,,開新,,,開新,,,開新,
seq_020,7330,camera_5,152,L1_ghost,,84,錯,,開新,,84,錯,,84,錯,
seq_020,7335,camera_5,153,OK,84,84,對,84,對,3.901,84,對,2.708,84,對,3.901
seq_020,7345,camera_4,49,OK,84,84,對,84,對,4.307,84,對,3.113,84,對,4.307
seq_020,7350,camera_6,72,L2_not_in_candidates,131,,開新,125,錯,,,開新,,125,錯,
seq_020,7355,camera_6,73,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_020,7365,camera_5,154,L1_ghost,,84,錯,,開新,,84,錯,,84,錯,
seq_020,7370,camera_5,155,L1_ghost,,84,錯,,開新,,84,錯,,84,錯,
seq_020,7370,camera_5,156,L1_ghost,,84,錯,,開新,,84,錯,,84,錯,
seq_020,7395,camera_4,50,OK,84,84,對,84,對,5.0,84,對,3.806,84,對,5.0
seq_020,7400,camera_6,74,L2_not_in_candidates,127,,開新,125,錯,,137,錯,-2.485,137,錯,-1.291
seq_020,7405,camera_5,157,L1_ghost,,84,錯,,開新,,84,錯,,84,錯,
seq_020,7420,camera_5,158,L1_ghost,,84,錯,,開新,,84,錯,,84,錯,
seq_020,7420,camera_5,159,L1_ghost,,84,錯,,開新,,84,錯,,84,錯,
seq_020,7430,camera_3,87,OK,84,84,對,84,對,3.901,84,對,2.708,84,對,3.901
seq_020,7450,camera_5,160,OK,84,84,對,84,對,4.307,84,對,3.113,84,對,4.307
seq_020,7455,camera_4,51,OK,84,84,對,84,對,4.307,84,對,3.113,84,對,4.307
seq_020,7470,camera_5,161,L1_ghost,,84,錯,,開新,,84,錯,,84,錯,
seq_020,7485,camera_2,66,OK,84,84,對,84,對,4.307,84,對,3.113,84,對,4.307
seq_020,7485,camera_6,75,L3_not_top1,133,,開新,84,錯,,,開新,-3.191,84,錯,-1.997
seq_020,7490,camera_5,162,L1_ghost,,84,錯,,開新,,84,錯,,84,錯,
seq_020,7505,camera_1,51,L2_not_in_candidates,84,,開新,,開新,,,開新,-2.422,,開新,-1.228
seq_020,7510,camera_5,163,L3_not_top1,136,84,錯,84,錯,,84,錯,,84,錯,
seq_020,7510,camera_7,40,L2_not_in_candidates,138,,開新,,開新,,,開新,,,開新,
seq_020,7530,camera_6,76,L4_below_threshold,84,,開新,84,對,2.11,,開新,0.916,84,對,2.11
seq_020,7545,camera_5,164,L2_not_in_candidates,140,84,錯,84,錯,,84,錯,,84,錯,
seq_020,7550,camera_5,165,L1_ghost,,84,錯,,開新,,84,錯,,84,錯,
seq_020,7555,camera_5,166,L1_ghost,,84,錯,,開新,,84,錯,,84,錯,
seq_020,7565,camera_7,41,L2_not_in_candidates,139,,開新,,開新,,141,錯,,141,錯,
seq_020,7570,camera_5,167,OK,84,84,對,84,對,5.0,84,對,3.806,84,對,5.0
seq_020,7570,camera_6,77,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_020,7575,camera_2,67,OK,84,84,對,84,對,4.307,84,對,3.113,84,對,4.307
seq_020,7590,camera_5,168,L1_ghost,,84,錯,,開新,,,開新,,84,錯,
seq_020,7595,camera_5,169,OK,84,84,對,84,對,4.307,84,對,3.143,84,對,4.336
seq_020,7605,camera_6,78,L1_ghost,,,開新,,開新,,139,錯,,139,錯,
seq_020,7610,camera_5,170,L1_ghost,,84,錯,,開新,,84,錯,,84,錯,
seq_020,7610,camera_6,79,L2_not_in_candidates,141,,開新,84,錯,,139,錯,,139,錯,
seq_020,7615,camera_4,52,OK,84,84,對,84,對,4.307,84,對,3.113,84,對,4.307
seq_020,7640,camera_5,171,L1_ghost,,84,錯,,開新,,84,錯,,84,錯,
seq_020,7650,camera_6,80,L1_ghost,,,開新,,開新,,145,錯,,145,錯,
seq_020,7655,camera_6,81,L1_ghost,,,開新,,開新,,,開新,,145,錯,
seq_020,7660,camera_6,82,L1_ghost,,,開新,,開新,,,開新,,139,錯,
seq_020,7665,camera_4,53,OK,84,84,對,84,對,4.307,84,對,3.113,84,對,4.307
seq_020,7665,camera_6,83,L1_ghost,,,開新,,開新,,,開新,,144,錯,
seq_020,7695,camera_7,42,L1_ghost,,,開新,,開新,,,開新,,142,錯,
seq_020,7700,camera_5,172,OK,84,84,對,84,對,4.307,84,對,3.113,84,對,4.307
seq_020,7725,camera_4,54,OK,84,84,對,84,對,4.307,84,對,3.113,84,對,4.307
seq_020,7725,camera_5,173,L1_ghost,,84,錯,,開新,,84,錯,,84,錯,
seq_020,7725,camera_7,43,L2_not_in_candidates,142,,開新,,開新,,,開新,-1.707,147,錯,-0.513
seq_020,7735,camera_2,68,OK,84,84,對,84,對,4.307,84,對,3.113,84,對,4.307
seq_020,7745,camera_6,84,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_020,7755,camera_1,52,L2_not_in_candidates,84,,開新,,開新,,,開新,-2.422,,開新,-1.228
seq_020,7760,camera_6,85,L4_below_threshold,84,,開新,84,對,2.292,148,錯,1.098,148,錯,2.292
seq_020,7770,camera_5,174,L1_ghost,,84,錯,,開新,,,開新,,84,錯,
seq_020,7770,camera_5,175,L1_ghost,,84,錯,,開新,,,開新,,84,錯,
seq_020,7770,camera_6,86,L1_ghost,,,開新,,開新,,153,錯,,153,錯,
seq_020,7775,camera_3,88,OK,84,84,對,84,對,4.307,84,對,3.113,84,對,4.307
seq_020,7800,camera_2,69,OK,84,84,對,84,對,4.307,84,對,3.113,84,對,4.307
seq_020,7830,camera_1,53,L2_not_in_candidates,84,,開新,,開新,,,開新,-2.413,154,錯,-1.219
seq_020,7835,camera_5,176,OK,84,84,對,84,對,4.307,84,對,3.113,84,對,4.307
seq_020,7880,camera_6,87,L3_not_top1,146,,開新,84,錯,,,開新,-2.954,84,錯,-1.76
seq_020,7895,camera_5,177,OK,84,84,對,84,對,4.307,84,對,3.424,84,對,4.618
seq_020,7905,camera_3,89,OK,84,84,對,84,對,4.307,84,對,3.113,84,對,4.307
seq_020,7915,camera_7,44,L1_ghost,,,開新,,開新,,,開新,,150,錯,
seq_020,7935,camera_5,178,L1_ghost,,84,錯,,開新,,84,錯,,84,錯,
seq_020,7945,camera_6,88,L2_not_in_candidates,154,,開新,84,錯,,,開新,-2.469,84,錯,-1.275
seq_020,7945,camera_6,89,L1_ghost,,,開新,,開新,,,開新,,150,錯,
seq_020,7950,camera_5,179,OK,84,84,對,84,對,5.0,84,對,3.806,84,對,5.0
seq_020,7955,camera_3,90,L1_ghost,,84,錯,,開新,,,開新,,,開新,
seq_020,7960,camera_4,55,OK,84,84,對,84,對,4.307,84,對,3.113,84,對,4.307
seq_020,7975,camera_4,56,OK,84,84,對,84,對,4.307,84,對,3.113,84,對,4.307
seq_020,7990,camera_5,180,L1_ghost,,84,錯,,開新,,84,錯,,84,錯,
seq_020,7990,camera_5,181,L1_ghost,,84,錯,,開新,,84,錯,,84,錯,
seq_020,8000,camera_7,45,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_020,8005,camera_5,182,L1_ghost,,84,錯,,開新,,84,錯,,84,錯,
seq_020,8010,camera_2,70,OK,84,84,對,84,對,4.307,84,對,3.113,84,對,4.307
seq_020,8015,camera_1,54,L2_not_in_candidates,157,,開新,,開新,,,開新,-0.77,,開新,0.424
seq_020,8015,camera_6,90,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_020,8020,camera_5,183,OK,84,84,對,84,對,4.307,84,對,3.113,84,對,4.307
seq_020,8045,camera_5,184,L1_ghost,,84,錯,,開新,,,開新,,84,錯,
seq_020,8050,camera_7,46,L1_ghost,,,開新,,開新,,,開新,,162,錯,
seq_020,8080,camera_4,57,OK,84,84,對,84,對,4.307,84,對,3.395,84,對,4.589
seq_020,8085,camera_2,71,OK,84,84,對,84,對,3.901,84,對,2.708,84,對,3.901
seq_020,8090,camera_3,91,OK,84,84,對,84,對,3.901,84,對,2.708,84,對,3.901
seq_020,8100,camera_7,47,L2_not_in_candidates,160,,開新,,開新,,,開新,,162,錯,
seq_020,8105,camera_5,185,L1_ghost,,84,錯,,開新,,,開新,,84,錯,
seq_020,8105,camera_6,91,L2_not_in_candidates,155,,開新,84,錯,,155,對,1.942,155,對,3.136
seq_020,8115,camera_6,92,L2_not_in_candidates,158,,開新,84,錯,,,開新,,155,錯,
seq_020,8120,camera_2,72,OK,84,84,對,84,對,3.901,84,對,3.603,84,對,4.797
seq_020,8125,camera_6,93,L2_not_in_candidates,152,,開新,84,錯,,160,錯,,160,錯,
seq_020,8130,camera_4,58,OK,84,84,對,84,對,3.901,84,對,2.708,84,對,3.901
seq_020,8140,camera_2,73,L2_not_in_candidates,163,84,錯,84,錯,,84,錯,,84,錯,
seq_020,8170,camera_5,186,OK,84,84,對,84,對,3.901,84,對,2.708,84,對,3.901
seq_020,8170,camera_6,94,L1_ghost,,,開新,,開新,,158,錯,,158,錯,
seq_020,8180,camera_6,95,L1_ghost,,,開新,,開新,,158,錯,,158,錯,
seq_020,8185,camera_7,48,L2_not_in_candidates,84,,開新,,開新,,166,錯,-2.427,166,錯,-1.233
seq_020,8210,camera_5,187,OK,84,84,對,84,對,3.901,84,對,2.708,84,對,3.901
seq_020,8215,camera_6,96,L4_below_threshold,84,,開新,84,對,2.602,,開新,1.408,84,對,2.602
seq_020,8220,camera_2,74,L2_not_in_candidates,172,84,錯,84,錯,,84,錯,,84,錯,
seq_020,8240,camera_7,49,L1_ghost,,,開新,,開新,,,開新,,165,錯,
seq_020,8250,camera_4,59,OK,84,84,對,84,對,3.901,84,對,2.708,84,對,3.901
seq_020,8255,camera_6,97,L4_below_threshold,84,,開新,84,對,2.602,,開新,1.408,84,對,2.602
seq_020,8265,camera_6,98,L1_ghost,,,開新,,開新,,167,錯,,167,錯,
seq_020,8265,camera_7,50,L1_ghost,,,開新,,開新,,,開新,,167,錯,
seq_020,8275,camera_5,188,L1_ghost,,84,錯,,開新,,84,錯,,84,錯,
seq_020,8285,camera_6,99,L1_ghost,,,開新,,開新,,176,錯,,176,錯,
seq_020,8285,camera_7,51,L2_not_in_candidates,135,,開新,,開新,,,開新,,176,錯,
seq_020,8285,camera_7,52,L1_ghost,,,開新,,開新,,,開新,,176,錯,
seq_020,8290,camera_4,60,OK,84,84,對,84,對,4.307,84,對,3.113,84,對,4.307
seq_020,8305,camera_4,61,OK,84,84,對,84,對,4.307,84,對,3.113,84,對,4.307
seq_020,8305,camera_6,100,L2_not_in_candidates,167,,開新,84,錯,,,開新,1.556,167,對,2.75
seq_020,8305,camera_6,101,L1_ghost,,,開新,,開新,,,開新,,176,錯,
seq_020,8310,camera_5,189,OK,84,84,對,84,對,4.307,84,對,3.113,84,對,4.307
seq_020,8310,camera_6,102,L2_not_in_candidates,168,,開新,84,錯,,168,對,3.952,168,對,5.145
seq_020,8325,camera_6,103,L4_below_threshold,84,,開新,84,對,2.435,,開新,1.241,84,對,2.435
seq_020,8375,camera_6,104,L1_ghost,,,開新,,開新,,,開新,,178,錯,
seq_020,8380,camera_6,105,L2_not_in_candidates,173,,開新,84,錯,,,開新,,84,錯,
seq_020,8380,camera_6,106,L1_ghost,,,開新,,開新,,,開新,,169,錯,
seq_020,8385,camera_5,190,L2_not_in_candidates,143,84,錯,84,錯,,84,錯,-1.785,84,錯,-0.591
seq_020,8410,camera_3,92,OK,84,84,對,84,對,3.901,84,對,2.708,84,對,3.901
seq_020,8420,camera_3,93,L1_ghost,,84,錯,,開新,,,開新,,,開新,
seq_020,8425,camera_2,75,OK,84,84,對,84,對,4.307,84,對,3.113,84,對,4.307
seq_020,8435,camera_3,94,OK,84,84,對,84,對,5.0,84,對,3.806,84,對,5.0
seq_020,8435,camera_7,53,L2_not_in_candidates,184,,開新,,開新,,172,錯,,172,錯,
seq_020,8440,camera_5,191,L1_ghost,,84,錯,,開新,,,開新,,84,錯,
seq_020,8450,camera_1,55,L2_not_in_candidates,84,,開新,,開新,,,開新,-2.413,,開新,-1.219
seq_020,8450,camera_5,192,L3_not_top1,181,84,錯,84,錯,,84,錯,,84,錯,
seq_020,8465,camera_3,95,OK,84,84,對,84,對,5.0,84,對,3.806,84,對,5.0
seq_020,8475,camera_5,193,L3_not_top1,183,84,錯,84,錯,,84,錯,-2.642,84,錯,-1.448
seq_020,8480,camera_1,56,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_020,8510,camera_2,76,OK,84,84,對,84,對,3.901,84,對,2.708,84,對,3.901
seq_020,8510,camera_4,62,OK,84,84,對,84,對,4.307,84,對,3.113,84,對,4.307
seq_020,8535,camera_3,96,OK,84,84,對,84,對,4.307,84,對,3.113,84,對,4.307
seq_020,8535,camera_3,97,OK,84,84,對,84,對,4.307,84,對,3.578,84,對,4.771
seq_020,8535,camera_5,194,L3_not_top1,169,84,錯,84,錯,,84,錯,-2.807,84,錯,-1.613
seq_020,8545,camera_2,77,OK,84,84,對,84,對,3.614,84,對,2.42,84,對,3.614
seq_020,8565,camera_2,78,OK,84,84,對,84,對,3.614,84,對,2.42,84,對,3.614
seq_020,8570,camera_1,57,L2_not_in_candidates,84,,開新,,開新,,,開新,-2.416,,開新,-1.222
seq_020,8570,camera_3,98,OK,84,84,對,84,對,3.614,84,對,2.42,84,對,3.614
seq_020,8585,camera_1,58,L2_not_in_candidates,84,,開新,,開新,,,開新,-2.413,,開新,-1.219
seq_020,8595,camera_4,63,OK,84,84,對,84,對,3.614,84,對,2.42,84,對,3.614
seq_020,8610,camera_3,99,OK,84,84,對,84,對,3.614,84,對,2.42,84,對,3.614
seq_020,8610,camera_5,195,L3_not_top1,166,84,錯,84,錯,,84,錯,-0.772,84,錯,0.422
seq_020,8625,camera_2,79,OK,84,84,對,84,對,3.901,84,對,2.708,84,對,3.901
seq_020,8640,camera_7,54,L4_below_threshold,188,,開新,,開新,-0.216,172,錯,-1.41,172,錯,-0.216
seq_020,8645,camera_6,107,L2_not_in_candidates,193,84,錯,84,錯,,84,錯,,84,錯,
seq_020,8650,camera_5,196,L2_not_in_candidates,192,84,錯,84,錯,,84,錯,,84,錯,
seq_020,8655,camera_3,100,OK,84,84,對,84,對,3.901,84,對,3.666,84,對,4.86
seq_020,8655,camera_5,197,L1_ghost,,84,錯,,開新,,84,錯,,84,錯,
seq_020,8675,camera_3,101,OK,84,84,對,84,對,3.901,84,對,2.708,84,對,3.901
seq_020,8680,camera_5,198,L3_not_top1,186,84,錯,84,錯,,84,錯,,84,錯,
seq_020,8690,camera_6,108,L3_not_top1,175,84,錯,84,錯,,171,錯,-3.151,171,錯,-1.957
seq_020,8700,camera_2,80,OK,84,84,對,84,對,3.901,84,對,2.708,84,對,3.901
seq_020,8700,camera_5,199,OK,84,84,對,84,對,4.307,84,對,3.113,84,對,4.307
seq_020,8710,camera_4,64,OK,84,84,對,84,對,3.391,84,對,2.654,84,對,3.847
seq_020,8715,camera_1,59,L2_not_in_candidates,84,,開新,,開新,,,開新,-2.413,,開新,-1.219
seq_020,8720,camera_7,55,L2_not_in_candidates,179,,開新,,開新,,,開新,,171,錯,
seq_020,8745,camera_2,81,OK,84,84,對,84,對,3.901,84,對,2.708,84,對,3.901
seq_020,8755,camera_3,102,OK,84,84,對,84,對,3.901,84,對,2.708,84,對,3.901
seq_020,8760,camera_4,65,OK,84,84,對,84,對,3.391,84,對,2.197,84,對,3.391
seq_020,8770,camera_6,109,OK,84,84,對,84,對,3.208,84,對,2.014,84,對,3.208
seq_020,8775,camera_4,66,OK,84,84,對,84,對,3.391,84,對,2.197,84,對,3.391
seq_020,8775,camera_5,200,L3_not_top1,84,186,錯,186,錯,,186,錯,1.321,186,錯,2.515
seq_020,8795,camera_1,60,L3_not_top1,189,,開新,,開新,,,開新,-3.482,,開新,-2.288
seq_020,8800,camera_2,82,OK,84,84,對,84,對,3.391,84,對,2.197,84,對,3.391
seq_020,8800,camera_4,67,L1_ghost,,84,錯,,開新,,,開新,,,開新,
seq_020,8800,camera_5,201,L1_ghost,,171,錯,,開新,,,開新,,,開新,
seq_020,8815,camera_2,83,L2_not_in_candidates,191,84,錯,84,錯,,84,錯,,84,錯,
seq_020,8815,camera_4,68,OK,84,84,對,84,對,3.208,84,對,2.014,84,對,3.208
seq_020,8845,camera_4,69,OK,84,84,對,84,對,3.391,84,對,2.197,84,對,3.391
seq_020,8845,camera_5,202,L3_not_top1,84,171,錯,171,錯,,171,錯,-0.421,171,錯,0.773
seq_020,8860,camera_4,70,OK,84,84,對,84,對,3.391,84,對,2.197,84,對,3.391
seq_020,8865,camera_5,203,L1_ghost,,171,錯,,開新,,186,錯,,186,錯,
seq_020,8865,camera_7,56,L2_not_in_candidates,84,,開新,,開新,,,開新,-2.155,,開新,-0.961
seq_020,8870,camera_3,103,OK,84,84,對,84,對,3.391,84,對,4.239,84,對,5.433
seq_020,8885,camera_3,104,OK,84,84,對,84,對,3.391,84,對,2.197,84,對,3.391
seq_020,8895,camera_5,204,L3_not_top1,84,171,錯,171,錯,,171,錯,-1.232,171,錯,-0.038
seq_020,8895,camera_5,205,L1_ghost,,171,錯,,開新,,,開新,,,開新,
seq_020,8900,camera_2,84,L3_not_top1,84,186,錯,186,錯,,186,錯,-0.672,186,錯,0.522
seq_020,8900,camera_7,57,L1_ghost,,,開新,,開新,,,開新,,84,錯,
seq_020,8905,camera_5,206,L1_ghost,,171,錯,,開新,,,開新,,171,錯,
seq_020,8920,camera_2,85,L3_not_top1,171,84,錯,84,錯,,84,錯,-2.642,84,錯,-1.448
seq_020,8930,camera_5,207,L3_not_top1,84,171,錯,171,錯,,84,對,3.07,84,對,4.264
seq_020,8930,camera_5,208,OK,171,171,對,171,對,3.901,84,錯,2.708,84,錯,3.901
seq_020,8940,camera_5,209,L1_ghost,,171,錯,,開新,,,開新,,84,錯,
seq_020,8945,camera_3,105,L3_not_top1,84,186,錯,186,錯,,84,對,2.769,84,對,3.963
seq_020,8950,camera_1,61,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_020,8955,camera_2,86,OK,84,84,對,84,對,3.054,84,對,1.86,84,對,3.054
seq_020,8955,camera_5,210,L3_not_top1,84,171,錯,171,錯,,171,錯,1.384,171,錯,2.577
seq_020,8955,camera_5,211,L1_ghost,,171,錯,,開新,,,開新,,171,錯,
seq_020,8965,camera_2,87,L3_not_top1,186,84,錯,84,錯,,84,錯,-1.277,84,錯,-0.084
seq_020,8965,camera_5,212,L1_ghost,,171,錯,,開新,,,開新,,171,錯,
seq_020,8970,camera_5,213,L1_ghost,,171,錯,,開新,,171,錯,,171,錯,
seq_020,8980,camera_5,214,L1_ghost,,171,錯,,開新,,171,錯,,171,錯,
seq_020,8985,camera_1,62,L2_not_in_candidates,84,,開新,,開新,,191,錯,-2.413,191,錯,-1.219
seq_020,9005,camera_5,215,L3_not_top1,186,171,錯,171,錯,,171,錯,-1.624,171,錯,-0.43
seq_020,9015,camera_4,71,L3_not_top1,84,186,錯,186,錯,,186,錯,0.213,186,錯,1.407
seq_020,9025,camera_5,216,OK,84,84,對,84,對,5.0,84,對,3.806,84,對,5.0
seq_020,9045,camera_7,58,L2_not_in_candidates,195,,開新,,開新,,195,對,2.211,195,對,3.405
seq_020,9050,camera_3,106,OK,186,186,對,186,對,3.614,186,對,2.42,186,對,3.614
seq_020,9050,camera_5,217,L1_ghost,,186,錯,,開新,,171,錯,,171,錯,
seq_020,9055,camera_6,110,L3_not_top1,196,,開新,186,錯,,,開新,-2.781,186,錯,-1.587
seq_020,9065,camera_5,218,L1_ghost,,202,錯,,開新,,,開新,,84,錯,
seq_020,9070,camera_5,219,L2_not_in_candidates,171,202,錯,202,錯,,171,對,4.171,171,對,5.365
seq_020,9080,camera_1,63,L2_not_in_candidates,84,,開新,,開新,,194,錯,-2.427,194,錯,-1.233
seq_020,9095,camera_2,88,OK,186,186,對,186,對,4.307,186,對,3.113,186,對,4.307
seq_020,9095,camera_3,107,L3_not_top1,171,186,錯,186,錯,,186,錯,-2.427,186,錯,-1.233
seq_020,9110,camera_4,72,L3_not_top1,84,186,錯,186,錯,,186,錯,0.917,186,錯,2.111
seq_020,9115,camera_1,64,L2_not_in_candidates,194,,開新,,開新,,,開新,1.293,199,錯,2.487
seq_020,9125,camera_1,65,L2_not_in_candidates,186,,開新,,開新,,,開新,-2.413,199,錯,-1.219
seq_020,9140,camera_6,111,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_020,9150,camera_7,59,L2_not_in_candidates,202,,開新,,開新,,,開新,,,開新,
seq_020,9180,camera_2,89,L1_ghost,,186,錯,,開新,,84,錯,,84,錯,
seq_020,9185,camera_1,66,L1_ghost,,,開新,,開新,,204,錯,,204,錯,
seq_020,9195,camera_2,90,L1_ghost,,186,錯,,開新,,186,錯,,186,錯,
seq_020,9205,camera_2,91,L2_not_in_candidates,204,186,錯,186,錯,,186,錯,,186,錯,
seq_020,9205,camera_3,108,L2_not_in_candidates,203,186,錯,186,錯,,186,錯,,186,錯,
seq_020,9205,camera_3,109,L3_not_top1,171,186,錯,186,錯,,186,錯,-2.413,186,錯,-1.219
seq_020,9215,camera_3,110,OK,186,186,對,186,對,5.0,186,對,3.806,186,對,5.0
seq_020,9255,camera_3,111,L2_not_in_candidates,200,186,錯,186,錯,,186,錯,,186,錯,
seq_020,9260,camera_4,73,L3_not_top1,186,202,錯,202,錯,,202,錯,-0.377,202,錯,0.816
seq_020,9275,camera_3,112,L1_ghost,,202,錯,,開新,,186,錯,,186,錯,
seq_020,9290,camera_3,113,L3_not_top1,186,202,錯,202,錯,,202,錯,2.483,202,錯,3.677
seq_020,9310,camera_6,112,L2_not_in_candidates,197,202,錯,202,錯,,202,錯,,202,錯,
seq_020,9325,camera_6,113,L1_ghost,,202,錯,,開新,,,開新,,,開新,
seq_020,9340,camera_4,74,OK,202,202,對,202,對,3.901,202,對,2.708,202,對,3.901
seq_020,9355,camera_2,92,L3_not_top1,186,202,錯,202,錯,,202,錯,-0.418,202,錯,0.776
seq_020,9385,camera_7,60,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_020,9480,camera_5,220,OK,202,202,對,202,對,4.307,202,對,3.113,202,對,4.307
seq_020,9485,camera_5,221,L2_not_in_candidates,171,202,錯,202,錯,,202,錯,-1.735,202,錯,-0.541
seq_020,9500,camera_5,222,OK,202,202,對,202,對,4.307,202,對,3.113,202,對,4.307
seq_020,9505,camera_5,223,L1_ghost,,202,錯,,開新,,,開新,,,開新,
seq_020,9520,camera_2,93,L3_not_top1,205,202,錯,202,錯,,202,錯,-3.66,202,錯,-2.466
seq_020,9560,camera_4,75,L1_ghost,,202,錯,,開新,,202,錯,,202,錯,
seq_020,9565,camera_2,94,OK,202,202,對,202,對,3.901,202,對,2.708,202,對,3.901
seq_020,9565,camera_5,224,L1_ghost,,202,錯,,開新,,,開新,,,開新,
seq_020,9580,camera_5,225,L1_ghost,,202,錯,,開新,,,開新,,,開新,
seq_020,9585,camera_1,67,L2_not_in_candidates,186,,開新,,開新,,,開新,-3.191,,開新,-1.997
seq_020,9585,camera_3,114,OK,202,202,對,202,對,3.901,202,對,2.708,202,對,3.901
seq_020,9585,camera_5,226,L1_ghost,,202,錯,,開新,,,開新,,,開新,
seq_020,9605,camera_5,227,L1_ghost,,202,錯,,開新,,,開新,,,開新,
seq_020,9615,camera_3,115,OK,202,202,對,202,對,3.901,202,對,2.708,202,對,3.901
seq_020,9615,camera_4,76,OK,202,202,對,202,對,3.054,202,對,2.244,202,對,3.438
seq_020,9620,camera_2,95,L1_ghost,,202,錯,,開新,,,開新,,,開新,
seq_020,9635,camera_1,68,L2_not_in_candidates,186,,開新,,開新,,210,錯,-3.469,210,錯,-2.275
seq_020,9640,camera_5,228,L1_ghost,,202,錯,,開新,,202,錯,,202,錯,
seq_020,9650,camera_4,77,OK,202,202,對,202,對,3.054,202,對,1.86,202,對,3.054
seq_020,9660,camera_2,96,L1_ghost,,202,錯,,開新,,,開新,,84,錯,
seq_020,9660,camera_2,97,L3_not_top1,186,202,錯,202,錯,,202,錯,-3.605,202,錯,-2.412
seq_020,9680,camera_3,116,OK,202,202,對,202,對,3.391,202,對,2.197,202,對,3.391
seq_020,9680,camera_3,117,OK,202,202,對,202,對,3.391,202,對,2.197,202,對,3.391
seq_020,9730,camera_5,229,L1_ghost,,202,錯,,開新,,202,錯,,202,錯,
seq_020,9735,camera_4,78,L4_below_threshold,202,,開新,202,對,2.803,,開新,1.609,202,對,2.803
seq_020,9755,camera_4,79,L4_below_threshold,202,,開新,202,對,2.803,,開新,1.609,202,對,2.803
seq_020,9770,camera_1,69,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_020,9775,camera_3,118,L3_not_top1,202,213,錯,213,錯,,213,錯,0.517,213,錯,1.711
seq_020,9780,camera_1,70,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_020,9790,camera_1,71,L2_not_in_candidates,202,,開新,,開新,,214,錯,-2.413,214,錯,-1.219
seq_020,9790,camera_2,98,L3_not_top1,202,213,錯,213,錯,,213,錯,-0.233,213,錯,0.96
seq_020,9800,camera_1,72,L1_ghost,,,開新,,開新,,214,錯,,214,錯,
seq_020,9810,camera_2,99,OK,213,213,對,213,對,3.391,186,錯,2.197,186,錯,3.391
seq_020,9815,camera_5,230,L1_ghost,,213,錯,,開新,,,開新,,,開新,
seq_020,9815,camera_6,114,L2_not_in_candidates,201,213,錯,213,錯,,213,錯,,213,錯,
seq_020,9820,camera_3,119,L1_ghost,,213,錯,,開新,,213,錯,,213,錯,
seq_020,9825,camera_6,115,L1_ghost,,213,錯,,開新,,,開新,,,開新,
seq_020,9830,camera_2,100,L1_ghost,,213,錯,,開新,,213,錯,,213,錯,
seq_020,9880,camera_3,120,L1_ghost,,213,錯,,開新,,84,錯,,84,錯,
seq_020,9890,camera_3,121,L1_ghost,,213,錯,,開新,,,開新,,213,錯,
seq_020,9890,camera_3,122,OK,213,213,對,213,對,3.614,213,對,2.42,213,對,3.614
seq_020,9890,camera_4,80,L3_not_top1,186,213,錯,213,錯,,213,錯,-2.442,213,錯,-1.248
