seq,fid,cam,tid,layer,gt_id,want,chef,matched,actual_top,n_pending,want_pending,want_score,want_dt,new_choice
seq_020,5805,camera_6,40,L4_below_threshold,9,65,83,False,1.609,0,False,,,
seq_020,5815,camera_6,41,L1_ghost,,,84,False,,0,False,,,
seq_020,5820,camera_5,113,L3_not_top1,6,80,84,True,3.1131,4,False,,,
seq_020,5825,camera_2,47,OK,7,65,65,True,3.1131,4,True,2.629,1.0,
seq_020,5830,camera_5,114,L1_ghost,,,84,True,,4,False,,,
seq_020,5845,camera_1,36,L2_not_in_candidates,1,65,85,False,-2.9177,1,False,,,78
seq_020,5845,camera_2,48,OK,7,65,65,True,3.1131,5,True,4.109,0.167,65
seq_020,5860,camera_5,115,L3_not_top1,4,65,84,True,3.1131,7,True,3.639,0.5,65
seq_020,5865,camera_2,49,L1_ghost,,,65,True,,6,False,,,65
seq_020,5870,camera_5,116,OK,7,65,65,True,3.8063,6,True,2.859,0.833,
seq_020,5900,camera_5,117,OK,3,65,65,True,3.8063,4,True,-0.1,2.833,
seq_020,5925,camera_3,68,L1_ghost,,,65,True,,6,False,,,
seq_020,5930,camera_5,118,L2_not_in_candidates,1,85,65,True,3.8063,4,False,,,
seq_020,5945,camera_4,37,OK,10,65,65,True,1.7268,0,False,,,
seq_020,5955,camera_5,119,L1_ghost,,,84,True,,4,False,,,
seq_020,5955,camera_5,120,L1_ghost,,,84,True,,4,False,,,65
seq_020,5960,camera_5,121,L3_not_top1,16,65,84,True,3.1131,4,True,2.869,0.667,
seq_020,5970,camera_5,122,L1_ghost,,,84,True,,6,False,,,65
seq_020,5980,camera_2,50,OK,10,65,65,True,3.1131,5,True,0.203,2.833,
seq_020,5995,camera_3,69,OK,13,65,65,True,3.1131,5,True,3.251,0.167,65
seq_020,5995,camera_4,38,OK,12,65,65,True,1.8603,1,True,2.795,0.833,65
seq_020,6005,camera_1,37,L2_not_in_candidates,10,65,86,False,-1.6713,1,False,,,
seq_020,6010,camera_5,123,OK,9,83,83,True,3.8063,10,False,,,
seq_020,6040,camera_2,51,OK,13,65,65,True,2.7076,4,True,1.169,1.667,
seq_020,6040,camera_6,42,L4_below_threshold,4,84,87,False,0.973,1,False,,,
seq_020,6065,camera_6,43,L4_below_threshold,6,84,88,False,1.0337,0,False,,,
seq_020,6090,camera_6,44,L3_not_top1,1,65,89,False,1.1672,0,False,,,
seq_020,6095,camera_3,70,L1_ghost,,,65,True,,0,False,,,
seq_020,6105,camera_6,45,L2_not_in_candidates,6,88,90,False,1.2413,0,False,,,
seq_020,6110,camera_6,46,L3_not_top1,3,65,91,False,1.2413,0,False,,,
seq_020,6115,camera_1,38,L1_ghost,,,92,False,,0,False,,,
seq_020,6125,camera_7,21,L2_not_in_candidates,4,87,93,False,-2.729,0,False,,,
seq_020,6130,camera_1,39,L2_not_in_candidates,13,65,94,False,-1.8819,0,False,,,
seq_020,6145,camera_3,71,L3_not_top1,9,83,65,True,3.1131,1,False,,,
seq_020,6145,camera_6,47,L2_not_in_candidates,4,93,95,False,1.4084,2,False,,,
seq_020,6160,camera_1,40,L1_ghost,,,96,False,,1,False,,,
seq_020,6170,camera_7,22,L1_ghost,,,97,False,,0,False,,,
seq_020,6210,camera_6,48,L1_ghost,,,84,True,,2,False,,,
seq_020,6215,camera_7,23,L2_not_in_candidates,4,95,98,False,-3.219,2,False,,,93
seq_020,6240,camera_7,24,L2_not_in_candidates,6,90,99,False,-3.358,2,False,,,
seq_020,6275,camera_7,25,L2_not_in_candidates,4,98,100,False,-2.6543,3,True,0.841,0.167,
seq_020,6275,camera_7,26,L1_ghost,,,101,False,,3,False,,,
seq_020,6275,camera_7,27,L1_ghost,,,102,False,,3,False,,,
seq_020,6280,camera_3,72,L1_ghost,,,84,True,,0,False,,,
seq_020,6285,camera_6,49,L2_not_in_candidates,4,100,84,True,3.8063,1,False,,,
seq_020,6290,camera_3,73,L2_not_in_candidates,10,86,84,True,3.8063,0,False,,,
seq_020,6290,camera_3,74,L3_not_top1,12,65,84,True,3.8063,0,False,,,
seq_020,6310,camera_2,52,L3_not_top1,11,65,84,True,3.8063,1,True,0.099,3.333,
seq_020,6325,camera_1,41,L2_not_in_candidates,9,65,103,False,-1.4371,3,False,,,
seq_020,6340,camera_3,75,L2_not_in_candidates,13,94,84,True,3.8063,1,False,,,
seq_020,6345,camera_5,124,L3_not_top1,15,65,84,True,3.1131,0,False,,,
seq_020,6345,camera_5,125,OK,16,84,84,True,3.1131,0,False,,,
seq_020,6355,camera_1,42,L1_ghost,,,104,False,,2,False,,,
seq_020,6355,camera_7,28,L2_not_in_candidates,1,89,105,False,-2.807,3,False,,,
seq_020,6365,camera_6,50,L1_ghost,,,84,True,,2,False,,,
seq_020,6370,camera_6,51,L2_not_in_candidates,3,91,84,True,2.7076,2,False,,,
seq_020,6375,camera_5,126,L1_ghost,,,84,True,,0,False,,,
seq_020,6380,camera_1,43,L2_not_in_candidates,9,103,106,False,-2.2374,4,True,3.049,0.667,103
seq_020,6380,camera_1,44,L1_ghost,,,107,False,,4,False,,,103
seq_020,6380,camera_4,39,OK,12,84,84,True,3.8063,0,False,,,
seq_020,6380,camera_6,52,L2_not_in_candidates,7,65,84,True,2.42,2,False,,,
seq_020,6400,camera_6,53,L1_ghost,,,84,True,,3,False,,,84
seq_020,6415,camera_5,127,L1_ghost,,,84,True,,0,False,,,
seq_020,6430,camera_2,53,OK,12,84,84,True,3.8063,0,False,,,
seq_020,6435,camera_5,128,OK,11,84,84,True,3.8063,0,False,,,
seq_020,6450,camera_5,129,L1_ghost,,,84,True,,0,False,,,
seq_020,6465,camera_3,76,L1_ghost,,,84,True,,3,False,,,
seq_020,6475,camera_3,77,L2_not_in_candidates,2,79,84,True,3.8063,4,False,,,
seq_020,6490,camera_6,54,L1_ghost,,,84,True,,3,False,,,
seq_020,6500,camera_5,130,L1_ghost,,,84,True,,2,False,,,84
seq_020,6515,camera_2,54,L2_not_in_candidates,9,106,84,True,3.8063,1,False,,,
seq_020,6515,camera_5,131,OK,12,84,84,True,3.8063,2,True,1.51,1.833,
seq_020,6525,camera_5,132,L1_ghost,,,84,True,,2,False,,,84
seq_020,6545,camera_3,78,L1_ghost,,,84,True,,4,False,,,84
seq_020,6545,camera_6,55,L4_below_threshold,7,84,108,False,1.5037,7,True,1.118,1.667,95
seq_020,6555,camera_2,55,OK,10,84,84,True,3.8063,2,True,-0.068,1.167,
seq_020,6575,camera_2,56,OK,13,84,84,True,1.7268,2,True,0.868,1.833,
seq_020,6575,camera_2,57,OK,12,84,84,True,1.7268,2,True,1.544,1.833,
seq_020,6590,camera_5,133,L1_ghost,,,84,True,,6,False,,,84
seq_020,6595,camera_5,134,L1_ghost,,,84,True,,6,False,,,84
seq_020,6595,camera_7,29,L2_not_in_candidates,7,108,109,False,-1.8415,1,False,,,99
seq_020,6600,camera_7,30,L2_not_in_candidates,6,99,110,False,-1.8429,1,True,3.584,0.333,99
seq_020,6605,camera_6,56,L4_below_threshold,11,84,111,False,1.3213,3,True,0.267,2.5,
seq_020,6605,camera_6,57,L1_ghost,,,112,False,,3,False,,,
seq_020,6610,camera_5,135,L1_ghost,,,84,True,,6,False,,,84
seq_020,6610,camera_6,58,L1_ghost,,,113,False,,3,False,,,
seq_020,6615,camera_6,59,L1_ghost,,,114,False,,3,False,,,
seq_020,6615,camera_6,60,L1_ghost,,,115,False,,3,False,,,
seq_020,6620,camera_4,40,OK,15,84,84,True,2.1968,0,False,,,
seq_020,6640,camera_4,41,OK,15,84,84,True,2.1968,1,True,2.804,0.167,84
seq_020,6660,camera_6,61,L2_not_in_candidates,7,109,116,False,1.4084,9,False,,,84
seq_020,6665,camera_5,136,L1_ghost,,,84,True,,6,False,,,84
seq_020,6680,camera_2,58,OK,2,84,84,True,3.1131,3,True,1.505,1.667,
seq_020,6680,camera_3,79,OK,15,84,84,True,3.1131,3,True,3.09,0.833,
seq_020,6695,camera_4,42,OK,16,84,84,True,2.1968,0,False,,,
seq_020,6700,camera_6,62,L1_ghost,,,117,False,,8,False,,,
seq_020,6720,camera_2,59,OK,13,84,84,True,2.7076,3,True,0.639,2.0,
seq_020,6725,camera_5,137,L1_ghost,,,84,True,,8,False,,,84
seq_020,6730,camera_1,45,L2_not_in_candidates,13,84,118,False,-1.9222,1,False,,,
seq_020,6730,camera_5,138,L1_ghost,,,84,True,,9,False,,,84
seq_020,6730,camera_7,31,L2_not_in_candidates,11,111,119,False,-2.5727,1,False,,,
seq_020,6745,camera_3,80,OK,15,84,84,True,2.7076,2,True,0.265,3.0,
seq_020,6755,camera_2,60,L1_ghost,,,84,True,,2,False,,,
seq_020,6760,camera_6,63,L4_below_threshold,10,84,120,False,1.3213,10,True,0.475,2.667,111
seq_020,6775,camera_7,32,L2_not_in_candidates,3,84,121,False,-1.235,1,False,,,109
seq_020,6785,camera_1,46,L2_not_in_candidates,13,118,122,False,-1.5852,0,False,,,
seq_020,6785,camera_2,61,OK,15,84,84,True,2.7076,1,True,-0.754,4.167,
seq_020,6795,camera_6,64,L2_not_in_candidates,7,116,123,False,1.5037,7,True,-0.498,4.333,117
seq_020,6805,camera_3,81,OK,16,84,84,True,2.7076,1,True,-0.845,5.0,
seq_020,6830,camera_1,47,L2_not_in_candidates,15,84,124,False,-2.3956,2,False,,,118
seq_020,6835,camera_6,65,L2_not_in_candidates,7,123,125,False,1.609,4,True,1.872,0.833,123
seq_020,6840,camera_7,33,L2_not_in_candidates,10,120,126,False,-2.3225,2,False,,,109
seq_020,6850,camera_7,34,L2_not_in_candidates,1,105,127,False,-2.5727,3,False,,,
seq_020,6855,camera_3,82,L1_ghost,,,84,True,,1,False,,,84
seq_020,6875,camera_4,43,L2_not_in_candidates,13,122,84,True,2.1968,2,False,,,
seq_020,6905,camera_1,48,L1_ghost,,,128,False,,3,False,,,
seq_020,6955,camera_5,139,OK,13,84,84,True,3.8063,1,True,0.974,1.667,
seq_020,6965,camera_3,83,L1_ghost,,,84,True,,2,False,,,
seq_020,6965,camera_5,140,L1_ghost,,,84,True,,1,False,,,
seq_020,6965,camera_6,66,L2_not_in_candidates,6,110,84,True,2.42,2,False,,,
seq_020,6980,camera_6,67,L1_ghost,,,84,True,,2,False,,,
seq_020,6990,camera_6,68,L2_not_in_candidates,7,125,84,True,2.42,2,False,,,
seq_020,6995,camera_4,44,L3_not_top1,3,121,84,True,2.42,1,False,,,
seq_020,7000,camera_2,62,OK,13,84,84,True,3.1131,3,True,1.096,0.167,
seq_020,7000,camera_7,35,L1_ghost,,,129,False,,1,False,,,
seq_020,7010,camera_6,69,L1_ghost,,,84,True,,1,False,,,
seq_020,7015,camera_6,70,L1_ghost,,,84,True,,1,False,,,
seq_020,7020,camera_4,45,L3_not_top1,15,124,84,True,2.42,1,False,,,
seq_020,7020,camera_7,36,L1_ghost,,,130,False,,2,False,,,
seq_020,7025,camera_3,84,L1_ghost,,,84,True,,2,False,,,84
seq_020,7025,camera_6,71,L1_ghost,,,84,True,,1,False,,,
seq_020,7035,camera_4,46,OK,13,84,84,True,2.42,1,True,1.121,2.167,
seq_020,7045,camera_7,37,L4_below_threshold,11,119,131,False,-1.4858,3,False,,,
seq_020,7085,camera_5,141,L1_ghost,,,84,True,,2,False,,,
seq_020,7115,camera_5,142,L1_ghost,,,84,True,,2,False,,,
seq_020,7120,camera_5,143,L1_ghost,,,84,True,,2,False,,,
seq_020,7135,camera_1,49,L1_ghost,,,132,False,,0,False,,,
seq_020,7135,camera_3,85,L1_ghost,,,84,True,,3,False,,,
seq_020,7145,camera_5,144,OK,3,84,84,True,2.7076,1,True,-2.1,0.5,
seq_020,7150,camera_1,50,L2_not_in_candidates,9,84,133,False,-2.2138,0,False,,,
seq_020,7150,camera_4,47,OK,15,84,84,True,2.7076,2,True,0.262,3.0,
seq_020,7165,camera_7,38,L2_not_in_candidates,10,126,134,False,-2.0688,3,False,,,
seq_020,7195,camera_5,145,OK,4,84,84,True,3.1131,2,True,-2.017,0.333,
seq_020,7200,camera_5,146,OK,7,84,84,True,3.1131,2,True,-2.014,2.333,
seq_020,7220,camera_2,63,OK,3,84,84,True,3.1131,1,True,2.746,0.167,
seq_020,7220,camera_5,147,OK,16,84,84,True,3.1131,2,True,0.219,1.167,
seq_020,7230,camera_5,148,OK,6,84,84,True,3.1131,2,True,-1.882,3.333,
seq_020,7235,camera_5,149,L1_ghost,,,84,True,,2,False,,,
seq_020,7245,camera_5,150,OK,2,84,84,True,3.1131,2,True,-0.169,2.0,
seq_020,7250,camera_2,64,L1_ghost,,,84,True,,2,False,,,84
seq_020,7265,camera_2,65,OK,2,84,84,True,3.1131,2,True,2.563,0.833,
seq_020,7280,camera_7,39,L2_not_in_candidates,10,134,135,False,-2.0106,2,True,1.89,0.333,127
seq_020,7305,camera_5,151,L1_ghost,,,125,True,,2,False,,,84
seq_020,7315,camera_4,48,OK,4,84,84,True,2.7076,1,True,1.524,1.833,
seq_020,7320,camera_3,86,L1_ghost,,,84,True,,2,False,,,
seq_020,7330,camera_5,152,L1_ghost,,,84,True,,2,False,,,84
seq_020,7335,camera_5,153,OK,12,84,84,True,2.7076,3,True,2.586,0.5,
seq_020,7345,camera_4,49,OK,7,84,84,True,3.1131,1,True,0.361,2.833,
seq_020,7350,camera_6,72,L2_not_in_candidates,11,131,136,False,1.3213,0,False,,,
seq_020,7355,camera_6,73,L1_ghost,,,137,False,,0,False,,,
seq_020,7365,camera_5,154,L1_ghost,,,84,True,,3,False,,,84
seq_020,7370,camera_5,155,L1_ghost,,,84,True,,4,False,,,84
seq_020,7370,camera_5,156,L1_ghost,,,84,True,,4,False,,,84
seq_020,7395,camera_4,50,OK,6,84,84,True,3.8063,2,True,2.761,1.0,
seq_020,7400,camera_6,74,L2_not_in_candidates,1,127,138,False,1.0982,1,False,,,137
seq_020,7405,camera_5,157,L1_ghost,,,84,True,,7,False,,,84
seq_020,7420,camera_5,158,L1_ghost,,,84,True,,8,False,,,84
seq_020,7420,camera_5,159,L1_ghost,,,84,True,,8,False,,,84
seq_020,7430,camera_3,87,OK,12,84,84,True,2.7076,1,True,1.826,1.333,
seq_020,7450,camera_5,160,OK,15,84,84,True,3.1131,10,True,3.017,0.5,
seq_020,7455,camera_4,51,OK,4,84,84,True,3.1131,3,True,1.826,1.333,
seq_020,7470,camera_5,161,L1_ghost,,,84,True,,10,False,,,84
seq_020,7485,camera_2,66,OK,4,84,84,True,3.1131,2,True,-0.393,4.0,
seq_020,7485,camera_6,75,L3_not_top1,9,133,139,False,0.8618,2,False,,,
seq_020,7490,camera_5,162,L1_ghost,,,84,True,,12,False,,,84
seq_020,7505,camera_1,51,L2_not_in_candidates,4,84,140,False,-2.6072,0,False,,,
seq_020,7510,camera_5,163,L3_not_top1,11,136,84,True,3.1131,12,False,,,
seq_020,7510,camera_7,40,L2_not_in_candidates,1,138,141,False,-0.8153,1,False,,,
seq_020,7530,camera_6,76,L4_below_threshold,2,84,142,False,0.9159,1,False,,,
seq_020,7545,camera_5,164,L2_not_in_candidates,4,140,84,True,3.8063,9,False,,,84
seq_020,7550,camera_5,165,L1_ghost,,,84,True,,9,False,,,84
seq_020,7555,camera_5,166,L1_ghost,,,84,True,,9,False,,,84
seq_020,7565,camera_7,41,L2_not_in_candidates,9,139,143,False,-0.8987,1,False,,,141
seq_020,7570,camera_5,167,OK,3,84,84,True,3.8063,9,True,1.848,1.0,
seq_020,7570,camera_6,77,L1_ghost,,,144,False,,1,False,,,
seq_020,7575,camera_2,67,OK,3,84,84,True,3.1131,0,False,,,
seq_020,7590,camera_5,168,L1_ghost,,,84,True,,8,False,,,
seq_020,7595,camera_5,169,OK,13,84,84,True,3.1131,8,True,3.143,0.333,84
seq_020,7605,camera_6,78,L1_ghost,,,145,False,,4,False,,,139
seq_020,7610,camera_5,170,L1_ghost,,,84,True,,9,False,,,84
seq_020,7610,camera_6,79,L2_not_in_candidates,1,141,146,False,0.8618,4,False,,,139
seq_020,7615,camera_4,52,OK,11,84,84,True,3.1131,1,True,2.745,1.0,
seq_020,7640,camera_5,171,L1_ghost,,,84,True,,8,False,,,84
seq_020,7650,camera_6,80,L1_ghost,,,147,False,,5,False,,,145
seq_020,7655,camera_6,81,L1_ghost,,,148,False,,5,False,,,
seq_020,7660,camera_6,82,L1_ghost,,,149,False,,5,False,,,
seq_020,7665,camera_4,53,OK,12,84,84,True,3.1131,2,True,2.485,1.167,
seq_020,7665,camera_6,83,L1_ghost,,,150,False,,5,False,,,
seq_020,7695,camera_7,42,L1_ghost,,,151,False,,1,False,,,
seq_020,7700,camera_5,172,OK,7,84,84,True,3.1131,10,True,3.027,0.833,
seq_020,7725,camera_4,54,OK,13,84,84,True,3.1131,2,True,0.176,3.167,
seq_020,7725,camera_5,173,L1_ghost,,,84,True,,9,False,,,84
seq_020,7725,camera_7,43,L2_not_in_candidates,2,142,152,False,-2.984,2,False,,,
seq_020,7735,camera_2,68,OK,4,84,84,True,3.1131,1,True,-0.452,3.167,
seq_020,7745,camera_6,84,L1_ghost,,,153,False,,6,False,,,
seq_020,7755,camera_1,52,L2_not_in_candidates,4,84,154,False,-2.5846,0,False,,,
seq_020,7760,camera_6,85,L4_below_threshold,3,84,155,False,1.0982,6,False,,,148
seq_020,7770,camera_5,174,L1_ghost,,,84,True,,10,False,,,
seq_020,7770,camera_5,175,L1_ghost,,,84,True,,10,False,,,
seq_020,7770,camera_6,86,L1_ghost,,,156,False,,5,False,,,153
seq_020,7775,camera_3,88,OK,13,84,84,True,3.1131,1,True,0.466,2.5,
seq_020,7800,camera_2,69,OK,12,84,84,True,3.1131,0,False,,,
seq_020,7830,camera_1,53,L2_not_in_candidates,12,84,157,False,-2.8335,2,False,,,
seq_020,7835,camera_5,176,OK,6,84,84,True,3.1131,5,True,2.598,0.167,
seq_020,7880,camera_6,87,L3_not_top1,1,146,158,False,1.5037,7,False,,,
seq_020,7895,camera_5,177,OK,11,84,84,True,3.1131,5,True,3.424,0.5,84
seq_020,7905,camera_3,89,OK,13,84,84,True,3.1131,1,True,1.95,1.5,
seq_020,7915,camera_7,44,L1_ghost,,,159,False,,0,False,,,
seq_020,7935,camera_5,178,L1_ghost,,,84,True,,6,False,,,84
seq_020,7945,camera_6,88,L2_not_in_candidates,4,154,160,False,1.3213,3,False,,,
seq_020,7945,camera_6,89,L1_ghost,,,161,False,,3,False,,,
seq_020,7950,camera_5,179,OK,15,84,84,True,3.8063,6,True,2.763,0.333,
seq_020,7955,camera_3,90,L1_ghost,,,84,True,,1,False,,,
seq_020,7960,camera_4,55,OK,13,84,84,True,3.1131,1,True,-0.732,5.0,
seq_020,7975,camera_4,56,OK,7,84,84,True,3.1131,0,False,,,
seq_020,7990,camera_5,180,L1_ghost,,,84,True,,8,False,,,84
seq_020,7990,camera_5,181,L1_ghost,,,84,True,,8,False,,,84
seq_020,8000,camera_7,45,L1_ghost,,,162,False,,1,False,,,
seq_020,8005,camera_5,182,L1_ghost,,,84,True,,7,False,,,84
seq_020,8010,camera_2,70,OK,7,84,84,True,3.1131,0,False,,,
seq_020,8015,camera_1,54,L2_not_in_candidates,12,157,163,False,-1.9315,1,True,-0.77,5.0,
seq_020,8015,camera_6,90,L1_ghost,,,164,False,,1,False,,,
seq_020,8020,camera_5,183,OK,16,84,84,True,3.1131,7,True,1.678,1.667,
seq_020,8045,camera_5,184,L1_ghost,,,84,True,,6,False,,,
seq_020,8050,camera_7,46,L1_ghost,,,165,False,,3,False,,,
seq_020,8080,camera_4,57,OK,6,84,84,True,3.1131,2,True,3.395,0.667,84
seq_020,8085,camera_2,71,OK,13,84,84,True,2.7076,1,True,0.481,1.333,
seq_020,8090,camera_3,91,OK,7,84,84,True,2.7076,1,True,-0.183,3.833,
seq_020,8100,camera_7,47,L2_not_in_candidates,4,160,166,False,-1.2353,1,False,,,
seq_020,8105,camera_5,185,L1_ghost,,,84,True,,3,False,,,
seq_020,8105,camera_6,91,L2_not_in_candidates,3,155,167,False,1.3213,1,True,1.942,1.5,155
seq_020,8115,camera_6,92,L2_not_in_candidates,1,158,168,False,1.3213,1,False,,,
seq_020,8120,camera_2,72,OK,6,84,84,True,2.7076,3,True,3.603,0.5,84
seq_020,8125,camera_6,93,L2_not_in_candidates,2,152,169,False,1.4084,4,False,,,160
seq_020,8130,camera_4,58,OK,7,84,84,True,2.7076,3,True,2.284,1.167,
seq_020,8140,camera_2,73,L2_not_in_candidates,12,163,84,True,2.7076,4,False,,,
seq_020,8170,camera_5,186,OK,11,84,84,True,2.7076,3,True,-0.471,4.167,
seq_020,8170,camera_6,94,L1_ghost,,,170,False,,5,False,,,158
seq_020,8180,camera_6,95,L1_ghost,,,171,False,,6,False,,,158
seq_020,8185,camera_7,48,L2_not_in_candidates,7,84,172,False,-2.6834,1,False,,,166
seq_020,8210,camera_5,187,OK,15,84,84,True,2.7076,3,True,-1.268,0.667,
seq_020,8215,camera_6,96,L4_below_threshold,13,84,173,False,1.4084,5,False,,,
seq_020,8220,camera_2,74,L2_not_in_candidates,7,172,84,True,3.1131,3,False,,,
seq_020,8240,camera_7,49,L1_ghost,,,174,False,,2,False,,,
seq_020,8250,camera_4,59,OK,12,84,84,True,2.7076,1,True,1.717,1.667,
seq_020,8255,camera_6,97,L4_below_threshold,6,84,175,False,1.4084,5,False,,,
seq_020,8265,camera_6,98,L1_ghost,,,176,False,,5,False,,,167
seq_020,8265,camera_7,50,L1_ghost,,,177,False,,3,False,,,
seq_020,8275,camera_5,188,L1_ghost,,,84,True,,8,False,,,84
seq_020,8285,camera_6,99,L1_ghost,,,178,False,,4,False,,,176
seq_020,8285,camera_7,51,L2_not_in_candidates,10,135,179,False,-2.5335,6,False,,,
seq_020,8285,camera_7,52,L1_ghost,,,180,False,,6,False,,,
seq_020,8290,camera_4,60,OK,15,84,84,True,3.1131,1,True,0.264,3.0,
seq_020,8305,camera_4,61,OK,16,84,84,True,3.1131,1,True,0.015,3.5,
seq_020,8305,camera_6,100,L2_not_in_candidates,3,167,181,False,1.3213,5,True,1.556,1.667,
seq_020,8305,camera_6,101,L1_ghost,,,182,False,,5,False,,,
seq_020,8310,camera_5,189,OK,11,84,84,True,3.1131,9,True,2.571,1.0,
seq_020,8310,camera_6,102,L2_not_in_candidates,1,168,183,False,1.2413,6,True,3.952,0.333,168
seq_020,8325,camera_6,103,L4_below_threshold,7,84,184,False,1.2413,5,False,,,
seq_020,8375,camera_6,104,L1_ghost,,,185,False,,5,False,,,
seq_020,8380,camera_6,105,L2_not_in_candidates,13,173,186,False,1.609,5,False,,,
seq_020,8380,camera_6,106,L1_ghost,,,187,False,,5,False,,,
seq_020,8385,camera_5,190,L2_not_in_candidates,9,143,84,True,3.8063,8,False,,,
seq_020,8410,camera_3,92,OK,9,84,84,True,2.7076,0,False,,,
seq_020,8420,camera_3,93,L1_ghost,,,84,True,,0,False,,,
seq_020,8425,camera_2,75,OK,9,84,84,True,3.1131,0,False,,,
seq_020,8435,camera_3,94,OK,16,84,84,True,3.8063,0,False,,,
seq_020,8435,camera_7,53,L2_not_in_candidates,7,184,188,False,-1.1772,3,False,,,172
seq_020,8440,camera_5,191,L1_ghost,,,84,True,,4,False,,,
seq_020,8450,camera_1,55,L2_not_in_candidates,9,84,189,False,-2.2967,0,False,,,
seq_020,8450,camera_5,192,L3_not_top1,3,181,84,True,3.8063,4,False,,,
seq_020,8465,camera_3,95,OK,16,84,84,True,3.8063,0,False,,,
seq_020,8475,camera_5,193,L3_not_top1,1,183,84,True,3.8063,3,False,,,
seq_020,8480,camera_1,56,L1_ghost,,,190,False,,0,False,,,
seq_020,8510,camera_2,76,OK,3,84,84,True,2.7076,1,True,0.026,1.0,
seq_020,8510,camera_4,62,OK,11,84,84,True,3.1131,2,True,-0.415,2.833,
seq_020,8535,camera_3,96,OK,3,84,84,True,3.1131,2,True,0.25,0.333,
seq_020,8535,camera_3,97,OK,15,84,84,True,3.1131,2,True,3.578,0.333,84
seq_020,8535,camera_5,194,L3_not_top1,2,169,84,True,3.1131,4,False,,,
seq_020,8545,camera_2,77,OK,1,84,84,True,2.42,1,True,0.314,2.167,
seq_020,8565,camera_2,78,OK,12,84,84,True,2.42,1,True,0.306,2.833,
seq_020,8570,camera_1,57,L2_not_in_candidates,3,84,191,False,-2.6072,2,False,,,
seq_020,8570,camera_3,98,OK,2,84,84,True,2.42,4,True,1.101,0.333,
seq_020,8585,camera_1,58,L2_not_in_candidates,12,84,192,False,-2.5846,2,False,,,
seq_020,8595,camera_4,63,OK,1,84,84,True,2.42,2,True,1.693,1.667,
seq_020,8610,camera_3,99,OK,16,84,84,True,2.42,4,True,1.307,2.0,
seq_020,8610,camera_5,195,L3_not_top1,4,166,84,True,2.42,4,False,,,
seq_020,8625,camera_2,79,OK,2,84,84,True,2.7076,2,True,1.483,1.833,
seq_020,8640,camera_7,54,L4_below_threshold,7,188,193,False,-1.4102,2,False,,,172
seq_020,8645,camera_6,107,L2_not_in_candidates,7,193,84,True,1.8603,3,False,,,
seq_020,8650,camera_5,196,L2_not_in_candidates,12,192,84,True,2.7076,5,False,,,
seq_020,8655,camera_3,100,OK,4,84,84,True,2.7076,5,True,3.666,0.333,84
seq_020,8655,camera_5,197,L1_ghost,,,84,True,,5,False,,,84
seq_020,8675,camera_3,101,OK,1,84,84,True,2.7076,4,True,1.95,1.0,
seq_020,8680,camera_5,198,L3_not_top1,13,186,84,True,2.7076,6,False,,,
seq_020,8690,camera_6,108,L3_not_top1,6,175,84,True,1.8603,3,False,,,171
seq_020,8700,camera_2,80,OK,1,84,84,True,2.7076,3,True,1.341,1.833,
seq_020,8700,camera_5,199,OK,16,84,84,True,3.1131,4,True,3.064,0.667,
seq_020,8710,camera_4,64,OK,4,84,84,True,2.1968,1,True,2.654,1.0,84
seq_020,8715,camera_1,59,L2_not_in_candidates,2,84,194,False,-2.2109,1,False,,,
seq_020,8720,camera_7,55,L2_not_in_candidates,10,179,195,False,-1.4734,3,False,,,
seq_020,8745,camera_2,81,OK,13,84,84,True,2.7076,2,True,0.925,2.333,
seq_020,8755,camera_3,102,OK,7,84,84,True,2.7076,2,True,1.955,1.333,
seq_020,8760,camera_4,65,OK,16,84,84,True,2.1968,1,True,-0.921,2.667,
seq_020,8770,camera_6,109,OK,12,84,84,True,2.0145,3,True,-0.156,1.5,
seq_020,8775,camera_4,66,OK,13,84,84,True,2.1968,1,True,0.119,3.167,
seq_020,8775,camera_5,200,L3_not_top1,7,84,186,True,2.1968,5,True,1.321,2.0,
seq_020,8795,camera_1,60,L3_not_top1,9,189,196,False,-1.2349,0,False,,,
seq_020,8800,camera_2,82,OK,6,84,84,True,2.1968,2,True,0.184,1.5,
seq_020,8800,camera_4,67,L1_ghost,,,84,True,,2,False,,,
seq_020,8800,camera_5,201,L1_ghost,,,171,True,,5,False,,,
seq_020,8815,camera_2,83,L2_not_in_candidates,3,191,84,True,2.0145,2,False,,,
seq_020,8815,camera_4,68,OK,15,84,84,True,2.0145,4,True,0.186,0.833,
seq_020,8845,camera_4,69,OK,4,84,84,True,2.1968,2,True,-0.296,1.833,
seq_020,8845,camera_5,202,L3_not_top1,6,84,171,True,2.42,3,True,-0.421,4.333,
seq_020,8860,camera_4,70,OK,1,84,84,True,2.1968,3,True,0.592,2.333,
seq_020,8865,camera_5,203,L1_ghost,,,171,True,,3,False,,,186
seq_020,8865,camera_7,56,L2_not_in_candidates,12,84,197,False,-0.9817,1,False,,,
seq_020,8870,camera_3,103,OK,4,84,84,True,2.1968,4,True,4.239,0.167,84
seq_020,8885,camera_3,104,OK,3,84,84,True,2.1968,3,True,-1.545,3.833,
seq_020,8895,camera_5,204,L3_not_top1,15,84,171,True,2.7076,2,False,,,
seq_020,8895,camera_5,205,L1_ghost,,,171,True,,2,False,,,
